full_school_name,school_name,player_name,position,height,weight,year,hometown,state,id
Memphis Tigers,Memphis,Nykiren Wellington,OL,79,325,JR,"SAN ANTONIO, TX",TX,556
Memphis Tigers,Memphis,Daniel Montiel,TE,75,231,FR,"ARLINGTON, TX",TX,557
Memphis Tigers,Memphis,Cody Quon,TE,76,235,FR,"CORDOVA, TN",TN,558
Memphis Tigers,Memphis,Adrian Henderson,WR,72,196,JR,"BELTON, TX",TX,559
Memphis Tigers,Memphis,Daniel Hurd,WR,74,212,FR,"MEMPHIS, TN",TN,560
Memphis Tigers,Memphis,Reggie Travis,WR,74,195,JR,"PLAQUEMINE, LA",LA,561
Memphis Tigers,Memphis,Latarius Brady,DL,74,270,FR,"MEMPHIS, TN",TN,562
Memphis Tigers,Memphis,Raener Ayers,TE,74,225,FR,"BIRMINGHAM, AL",AL,563
Memphis Tigers,Memphis,Dontrinell Scott,WR,73,192,FR,"MEMPHIS, TN",TN,564
Memphis Tigers,Memphis,Tevin Jones,WR,74,215,SO,"LEAGUE CITY, TX",TX,565
Memphis Tigers,Memphis,Drew Bishop,WR,72,180,FR,"MEMPHIS, TN",TN,566
Memphis Tigers,Memphis,Jesse Milleson,TE,75,241,SR,"PHOENIX, AZ",AZ,567
Memphis Tigers,Memphis,Hunter Brooks,FB,73,245,JR,"GERMANTOWN, TN",TN,568
Memphis Tigers,Memphis,Ricky Hunter,DL,75,275,SO,"AUBURN, AL",AL,569
Memphis Tigers,Memphis,Melvin Jones,DL,73,265,JR,"RIVERSIDE, CA",CA,570
Memphis Tigers,Memphis,Cortez Crosby,DL,73,280,FR,"COMMERCE, TX",TX,571
Memphis Tigers,Memphis,Corey Jones,DL,75,265,SR,"MEMPHIS, TN",TN,572
Memphis Tigers,Memphis,Kewan Alfred,LB,75,240,JR,"BEAUMONT, TX",TX,573
Memphis Tigers,Memphis,Carl Mitchell,DL,75,260,FR,"MEMPHIS, TN",TN,574
Memphis Tigers,Memphis,Martin Ifedi,DL,75,265,JR,"HOUSTON, TX",TX,575
Memphis Tigers,Memphis,Hayden Snyder,DE,75,255,FR,"NASHVILLE, TN",TN,576
Memphis Tigers,Memphis,Kendrick Golden,DL,76,215,JR,"MEMPHIS, TN",TN,577
Rutgers Scarlet Knights,Rutgers,Kyle Federico,K,72,190,SO,"PONTE VEDRA, FL",FL,578
Rutgers Scarlet Knights,Rutgers,Janarion Grant,WR,71,170,FR,"TRILBY, FL",FL,579
Rutgers Scarlet Knights,Rutgers,Gareef Glashen,DB,70,180,SR,"MIAMI, FL",FL,580
Rutgers Scarlet Knights,Rutgers,Steve Longa,LB,73,220,SO,"SADDLE BROOK, NJ",NJ,581
Rutgers Scarlet Knights,Rutgers,Leonte Carroo,WR,73,200,SO,"EDISON, NJ",NJ,582
Rutgers Scarlet Knights,Rutgers,Bryant Gross-Armiento,DB,73,190,FR,"SUNRISE, FL",FL,583
